,Plate 384,Well 384,Plate 96,Well 96,Chemical name,Prestwick number,CAS number,Chemical formula,Class,Effect
1370,Plate04,J03,Plate15,E02,Clofibrate,Prestw-1383,637-07-0,C12H15ClO3,['Metabolism'],['Antilipemic']
1371,Plate04,J04,Plate16,E02,Cefuroxime axetil,Prestw-1730,64544-07-6,C20H22N4O10S,['Infectiology'],['Antibacterial']
1372,Plate04,J05,Plate15,E03,Cyclophosphamide,Prestw-1481,50-18-0,C7H15Cl2N2O2P,"['Immunology', 'Oncology']","['Antineoplastic', 'Immunosuppressant']"
1373,Plate04,J06,Plate16,E03,Anagrelide,Prestw-1720,68475-42-3,C10H7Cl2N3O,"['Hematology', 'Oncology']",['Thrombolytic']
1374,Plate04,J07,Plate15,E04,Aripiprazole,Prestw-1229,129722-12-9,C23H27Cl2N3O2,['Central Nervous System'],['Antipsychotic']
1375,Plate04,J08,Plate16,E04,Clopidogrel,Prestw-1701,113665-84-2,C16H16ClNO2S,['Cardiovascular'],['Antiplatelet']
1376,Plate04,J09,Plate15,E05,Ethinylestradiol,Prestw-1405,57-63-6,C20H24O2,['Endocrinology'],['Contraceptive']
1377,Plate04,J10,Plate16,E05,Benzoxiquine,Prestw-1723,86-75-9,C16H11NO2,"['Infectiology', 'Dermatology']",['Antiseptic']
1378,Plate04,J11,Plate15,E06,Fluocinolone acetonide,Prestw-1419,67-73-2,C24H30F2O6,['Metabolism'],['Anti-inflammatory']
1379,Plate04,J12,Plate16,E06,Phenothiazine,Prestw-1785,92-84-2,C12H9NS,['Central Nervous System'],"['Antipsychotic', 'Antiemetic', 'Antimigraine']"
1380,Plate04,J13,Plate15,E07,Sparfloxacin,Prestw-1343,110871-86-8,C19H22F2N4O3,"['Infectiology', 'Metabolism']",['Antibacterial']
1381,Plate04,J14,Plate16,E07,Enalaprilat dihydrate,Prestw-1769,84680-54-6,C18H28N2O7,['Cardiovascular'],['Antihypertensive']
1382,Plate04,J15,Plate15,E08,Desloratadine,Prestw-1390,100643-71-8,C19H19ClN2,['Allergology'],['Antihistaminic']
1383,Plate04,J16,Plate16,E08,Pregabalin,Prestw-1791,148553-50-8,C8H17NO2,['Central Nervous System'],"['Anticonvulsant', 'Anxiolytic']"
1384,Plate04,J17,Plate15,E09,Clarithromycin,Prestw-1378,81103-11-9,C38H69NO13,"['Infectiology', 'Metabolism']",['Antibacterial']
1385,Plate04,J18,Plate16,E09,Homoveratrylamine,Prestw-1787,120-20-7,C10H16ClNO2,['Cardiovascular'],['Antihypertensive']
1386,Plate04,J19,Plate15,E10,Tripelennamine hydrochloride,Prestw-1199,154-69-8,C16H22ClN3,['Allergology'],['Antihistaminic']
1387,Plate04,J20,Plate16,E10,Zoledronic acid hydrate,Prestw-1731,165800-06-6,C5H12N2O8P2,"['Oncology', 'Metabolism']",['Antiosteoporetic']
1388,Plate04,J21,Plate15,E11,Tulobuterol,Prestw-1352,41570-61-0,C12H18ClNO,['Respiratory'],['Bronchodilator']
1389,Plate04,J22,Plate16,E11,Cefpodoxime proxetil,Prestw-1727,87239-81-4,C21H27N5O9S2,['Infectiology'],['Antibacterial']
1390,Plate04,J23,Plate15,E12,DMSO,nan,nan,nan,,
1391,Plate04,J24,Plate16,E12,DMSO,nan,nan,nan,,
1392,Plate04,K01,Plate13,F01,DMSO,nan,nan,nan,,
1393,Plate04,K02,Plate14,F01,DMSO,nan,nan,nan,,
1394,Plate04,K03,Plate13,F02,Flucloxacillin sodium,Prestw-1011,1847-24-1,C19H16ClFN3NaO5S,"['Metabolism', 'Infectiology']",['Antibacterial']
1395,Plate04,K04,Plate14,F02,Spaglumic acid,Prestw-1091,4910-46-7,C11H16N2O8,"['Allergology', 'Cardiovascular']","['Antiallergic', 'Vasodilator']"
1396,Plate04,K05,Plate13,F03,Trapidil,Prestw-1012,15421-84-8,C10H15N5,['Cardiovascular'],['Vasodilator']
1397,Plate04,K06,Plate14,F03,Ranolazine,Prestw-1092,95635-55-5,C24H33N3O4,['Cardiovascular'],['Antianginal']
1398,Plate04,K07,Plate13,F04,Deptropine citrate,Prestw-1013,2169-75-7,C29H35NO8,"['Allergology', 'Cardiovascular', 'Respiratory']","['Antihistaminic', 'Bronchodilator', 'Vasodilator']"
1399,Plate04,K08,Plate14,F04,Misoprostol,Prestw-1443,59122-46-2,C22H38O5,['Metabolism'],['Antiulcer']
1400,Plate04,K09,Plate13,F05,Sertraline,Prestw-1014,79617-96-2,C17H17Cl2N,['Central Nervous System'],"['Antidepressant', 'CNS Stimulant']"
1401,Plate04,K10,Plate14,F05,Sulfadoxine,Prestw-1094,2447-57-6,C12H14N4O4S,"['Infectiology', 'Metabolism']",['Antibacterial']
1402,Plate04,K11,Plate13,F06,Ethamsylate,Prestw-1015,2624-44-4,C10H17NO5S,"['Cardiovascular', 'Hematology']","['Antiplatelet', 'Hemostatic']"
1403,Plate04,K12,Plate14,F06,Cyclopentolate hydrochloride,Prestw-1095,5870-29-1,C17H26ClNO3,['Metabolism'],[nan]
1404,Plate04,K13,Plate13,F07,Moxonidine,Prestw-1016,75438-57-2,C9H12ClN5O,['Cardiovascular'],['Antihypertensive']
1405,Plate04,K14,Plate14,F07,Estriol,Prestw-1096,50-27-1,C18H24O3,['Endocrinology'],[nan]
1406,Plate04,K15,Plate13,F08,Etilefrine hydrochloride,Prestw-1017,534-87-2,C10H16ClNO2,['Cardiovascular'],['Vasoconstrictor']
1407,Plate04,K16,Plate14,F08,(-)-Isoproterenol hydrochloride,Prestw-1097,5984-95-2,C11H18ClNO3,"['Cardiovascular', 'Respiratory']","['Bronchodilator', 'Vasodilator']"
1408,Plate04,K17,Plate13,F09,Alprostadil,Prestw-1018,745-65-3,C20H34O5,['Cardiovascular'],"['Erectile dysfunction treatment', 'Vasodilator']"
1409,Plate04,K18,Plate14,F09,Sarafloxacin,Prestw-1339,98105-99-8,C20H17F2N3O3,"['Infectiology', 'Metabolism']",['Antibacterial']
1410,Plate04,K19,Plate13,F10,Tribenoside,Prestw-1019,10310-32-4,C29H34O6,['Cardiovascular'],[nan]
1411,Plate04,K20,Plate14,F10,Nialamide,Prestw-1099,51-12-7,C16H18N4O2,['Central Nervous System'],['Antidepressant']
1412,Plate04,K21,Plate13,F11,Rimexolone,Prestw-1020,49697-38-3,C24H34O3,['Metabolism'],['Anti-inflammatory']
1413,Plate04,K22,Plate14,F11,Toltrazuril,Prestw-1195,69004-03-1,C18H14F3N3O4S,['Infectiology'],['Anticoccidial']
1414,Plate04,K23,Plate13,F12,DMSO,nan,nan,nan,,
1415,Plate04,K24,Plate14,F12,DMSO,nan,nan,nan,,
1416,Plate04,L01,Plate15,F01,DMSO,nan,nan,nan,,
1417,Plate04,L02,Plate16,F01,DMSO,nan,nan,nan,,
1418,Plate04,L03,Plate15,F02,Topotecan,Prestw-1196,123948-87-8,C23H23N3O5,['Oncology'],['Antineoplastic']
1419,Plate04,L04,Plate16,F02,Irbesartan,Prestw-1736,138402-11-6,C25H28N6O,['Cardiovascular'],['Antihypertensive']
1420,Plate04,L05,Plate15,F03,Atorvastatin,Prestw-1232,134523-00-5,C33H35FN2O5,['Metabolism'],[nan]
1421,Plate04,L06,Plate16,F03,Indinavir sulfate,Prestw-1737,157810-81-6,C36H49N5O8S,['Infectiology'],['Antiviral']
1422,Plate04,L07,Plate15,F04,Azithromycin,Prestw-1234,83905-01-5,C38H72N2O12,"['Infectiology', 'Metabolism']",['Antibacterial']
1423,Plate04,L08,Plate16,F04,Terbinafine,Prestw-1750,91161-71-6,C21H25N,['Infectiology'],['Antifungal']
1424,Plate04,L09,Plate15,F05,Ibudilast,Prestw-1286,50847-11-5,C14H18N2O,['Metabolism'],['Anti-inflammatory']
1425,Plate04,L10,Plate16,F05,Histamine dihydrochloride,Prestw-1700,56-92-8,C5H11Cl2N3,"['Oncology', 'Neuromuscular']","['Antineoplastic', 'Analgesic']"
1426,Plate04,L11,Plate15,F06,Losartan,Prestw-1433,114798-26-4,C22H23ClN6O,['Cardiovascular'],['Antihypertensive']
1427,Plate04,L12,Plate16,F06,Rasagiline,Prestw-1734,136236-51-6,C12H13N,['Central Nervous System'],['Antiparkinsonian']
1428,Plate04,L13,Plate15,F07,Benztropine mesylate,Prestw-1236,132-17-2,C22H29NO4S,['Central Nervous System'],['Antiparkinsonian']
1429,Plate04,L14,Plate16,F07,Flumethasone pivalate,Prestw-1712,2002-29-1,C27H36F2O6,['Dermatology'],['Anti-inflammatory']
1430,Plate04,L15,Plate15,F08,Vecuronium bromide,Prestw-1359,50700-72-6,C34H57BrN2O4,['Metabolism'],['Muscle relaxant']
1431,Plate04,L16,Plate16,F08,Lofepramine,Prestw-1756,23047-25-8,C26H27ClN2O,['Central Nervous System'],"['Antidepressant', 'Anxiolytic', 'Sedative']"
1432,Plate04,L17,Plate15,F09,Telmisartan,Prestw-1350,144701-48-4,C33H30N4O2,['Cardiovascular'],['Antihypertensive']
1433,Plate04,L18,Plate16,F09,Valdecoxib,Prestw-1759,181695-72-7,C16H14N2O3S,"['Metabolism', 'Immunology']","['Antiarthritic', 'Anti-inflammatory']"
1434,Plate04,L19,Plate15,F10,Nalmefene hydrochloride,Prestw-1490,58895-64-0,C21H26ClNO3,['Central Nervous System'],[nan]
1435,Plate04,L20,Plate16,F10,Besifloxacin hydrochloride,Prestw-1740,141388-76-3,C19H22Cl2FN3O3,"['Ophthalmology', 'Infectiology']",['Antibacterial']
1436,Plate04,L21,Plate15,F11,Bifonazole,Prestw-1241,60628-96-8,C22H18N2,"['Infectiology', 'Metabolism']",['Antifungal']
1437,Plate04,L22,Plate16,F11,Ritonavir,Prestw-1782,155213-67-5,C37H48N6O5S2,['Infectiology'],['Antiviral']
1438,Plate04,L23,Plate15,F12,DMSO,nan,nan,nan,,
1439,Plate04,L24,Plate16,F12,DMSO,nan,nan,nan,,
1440,Plate04,M01,Plate13,G01,DMSO,nan,nan,nan,,
1441,Plate04,M02,Plate14,G01,DMSO,nan,nan,nan,,
1442,Plate04,M03,Plate13,G02,Isradipine,Prestw-1021,75695-93-1,C19H21N3O5,['Cardiovascular'],"['Antianginal', 'Antihypertensive']"
1443,Plate04,M04,Plate14,G02,Perindopril,Prestw-1101,82834-16-0,C19H32N2O5,['Cardiovascular'],['Antihypertensive']
1444,Plate04,M05,Plate13,G03,Nifekalant,Prestw-1774,130636-43-0,C19H27N5O5,['Cardiovascular'],['Antiarrhythmic']
1445,Plate04,M06,Plate14,G03,Fexofenadine HCl,Prestw-1102,153439-40-8,C32H40ClNO4,['Allergology'],['Antihistaminic']
1446,Plate04,M07,Plate13,G04,Isometheptene mucate,Prestw-1023,7492-31-1,C24H48N2O8,['Cardiovascular'],"['Antimigraine', 'Vasoconstrictor']"
1447,Plate04,M08,Plate14,G04,4-aminosalicylic acid,Prestw-1202,65-49-6,C7H7NO3,"['Infectiology', 'Metabolism']","['Antibacterial', 'Antifungal']"
1448,Plate04,M09,Plate13,G05,Nifurtimox,Prestw-1024,23256-30-6,C10H13N3O5S,['Metabolism'],[nan]
1449,Plate04,M10,Plate14,G05,Clonixin Lysinate,Prestw-1104,55837-30-4,C19H25ClN4O4,"['Central Nervous System', 'Infectiology']","['Analgesic', 'Antifungal']"
1450,Plate04,M11,Plate13,G06,Letrozole,Prestw-1025,112809-51-5,C17H11N5,['Oncology'],['Antineoplastic']
1451,Plate04,M12,Plate14,G06,Verteporfin,Prestw-1105,129497-78-5,C41H42N4O8,['Ophthalmology'],[nan]
1452,Plate04,M13,Plate13,G07,Arbutin,Prestw-1026,497-76-7,C12H16O7,"['Metabolism', 'Infectiology']",['Antibacterial']
1453,Plate04,M14,Plate14,G07,Meropenem,Prestw-1106,96036-03-2,C17H25N3O5S,"['Infectiology', 'Metabolism']",['Antibacterial']
1454,Plate04,M15,Plate13,G08,Tocainide hydrochloride,Prestw-1027,71395-14-7,C11H17ClN2O,"['Cardiovascular', 'Central Nervous System']","['Anesthetic', 'Antiarrhythmic']"
1455,Plate04,M16,Plate14,G08,Ramipril,Prestw-1107,87333-19-5,C23H32N2O5,"['Cardiovascular', 'Metabolism']",['Antihypertensive']
1456,Plate04,M17,Plate13,G09,Benzathine benzylpenicillin,Prestw-1028,5928-84-7,C48H56N6O10S2,"['Metabolism', 'Infectiology']",['Antibacterial']
1457,Plate04,M18,Plate14,G09,Mephenytoin,Prestw-1108,50-12-4,C12H14N2O2,['Central Nervous System'],['Anticonvulsant']
1458,Plate04,M19,Plate13,G10,Risperidone,Prestw-1029,106266-06-2,C23H27FN4O2,['Central Nervous System'],['Antipsychotic']
1459,Plate04,M20,Plate14,G10,Rifabutin,Prestw-1109,72559-06-9,C46H62N4O11,"['Infectiology', 'Metabolism']",['Antibacterial']
1460,Plate04,M21,Plate13,G11,Torsemide,Prestw-1030,56211-40-6,C16H20N4O3S,['Cardiovascular'],"['Antihypertensive', 'Diuretic']"
1461,Plate04,M22,Plate14,G11,Parbendazole,Prestw-1110,14255-87-9,C13H17N3O2,"['Infectiology', 'Metabolism']",[nan]
1462,Plate04,M23,Plate13,G12,DMSO,nan,nan,nan,,
1463,Plate04,M24,Plate14,G12,DMSO,nan,nan,nan,,
1464,Plate04,N01,Plate15,G01,DMSO,nan,nan,nan,,
1465,Plate04,N02,Plate16,G01,DMSO,nan,nan,nan,,
1466,Plate04,N03,Plate15,G02,Gatifloxacin,Prestw-1265,112811-59-3,C19H22FN3O4,"['Infectiology', 'Metabolism']",['Antibacterial']
1467,Plate04,N04,Plate16,G02,Epirubicin hydrochloride,Prestw-1752,56390-09-1,C27H30ClNO11,['Oncology'],['Antineoplastic']
1468,Plate04,N05,Plate15,G03,Bosentan,Prestw-1244,147536-97-8,C27H29N5O6S,['Cardiovascular'],['Vasodilator']
1469,Plate04,N06,Plate16,G03,Loteprednol etabonate,Prestw-1741,82034-46-6,C24H31ClO7,"['Ophthalmology', 'Allergology']",['Anti-inflammatory']
1470,Plate04,N07,Plate15,G04,Gemcitabine,Prestw-1266,95058-81-4,C9H11F2N3O4,['Oncology'],['Antineoplastic']
1471,Plate04,N08,Plate16,G04,Tolterodine tartrate,Prestw-1744,209747-05-7,C26H37NO7,['Neuromuscular'],['Muscle relaxant']
1472,Plate04,N09,Plate15,G05,Olmesartan,Prestw-1190,144689-63-4,C29H30N6O6,['Cardiovascular'],['Antihypertensive']
1473,Plate04,N10,Plate16,G05,Lomerizine hydrochloride,Prestw-1775,101477-54-7,C27H31ClF2N2O3,"['Central Nervous System', 'Cardiovascular']",['Antimigraine']
1474,Plate04,N11,Plate15,G06,Racepinephrine HCl,Prestw-1480,329-63-5,C9H14ClNO3,"['Cardiovascular', 'Respiratory']","['Bronchodilator', 'Vasoconstrictor']"
1475,Plate04,N12,Plate16,G06,Ampiroxicam,Prestw-1772,99464-64-9,C20H21N3O7S,"['Immunology', 'Metabolism']","['Anti-inflammatory', 'Analgesic']"
1476,Plate04,N13,Plate15,G07,Montelukast,Prestw-1189,158966-92-8,C35H36ClNO3S,['Respiratory'],['Antiasthmatic']
1477,Plate04,N14,Plate16,G07,Alosetron hydrochloride,Prestw-1781,122852-69-1,C17H19ClN4O,"['Central Nervous System', 'Gastroenterology']",['Antidiarrheal']
1478,Plate04,N15,Plate15,G08,Docetaxel,Prestw-1180,114977-28-5,C43H53NO14,['Oncology'],['Antineoplastic']
1479,Plate04,N16,Plate16,G08,Risedronic acid monohydrate,Prestw-1738,105462-24-6,C7H13NO8P2,['Metabolism'],['Antiosteoporetic']
1480,Plate04,N17,Plate15,G09,Cilnidipine,Prestw-1376,132203-70-4,C27H28N2O7,['Cardiovascular'],['Antihypertensive']
1481,Plate04,N18,Plate16,G09,Palonosetron hydrochloride,Prestw-1783,135729-62-3,C19H25ClN2O,['Central Nervous System'],['Antiemetic']
1482,Plate04,N19,Plate15,G10,Imiquimod,Prestw-1291,99011-02-6,C14H16N4,"['Dermatology', 'Immunology', 'Infectiology', 'Oncology']",['Antiviral']
1483,Plate04,N20,Plate16,G10,Oxymetholone,Prestw-1780,434-07-1,C21H32O3,['Endocrinology'],['Anabolic']
1484,Plate04,N21,Plate15,G11,Fosinopril,Prestw-1423,98048-97-6,C30H46NO7P,['Cardiovascular'],['Antihypertensive']
1485,Plate04,N22,Plate16,G11,Latanoprost,Prestw-1765,145773-22-4,C26H40O5,['Ophthalmology'],['Antiglaucoma']
1486,Plate04,N23,Plate15,G12,DMSO,nan,nan,nan,,
1487,Plate04,N24,Plate16,G12,DMSO,nan,nan,nan,,
1488,Plate04,O01,Plate13,H01,DMSO,nan,nan,nan,,
1489,Plate04,O02,Plate14,H01,DMSO,nan,nan,nan,,
1490,Plate04,O03,Plate13,H02,Halofantrine hydrochloride,Prestw-1031,36167-63-2,C26H31Cl3F3NO,['Metabolism'],['Antimalarial']
1491,Plate04,O04,Plate14,H02,Mecamylamine hydrochloride,Prestw-1111,826-39-1,C11H22ClN,['Cardiovascular'],['Antihypertensive']
1492,Plate04,O05,Plate13,H03,Articaine hydrochloride,Prestw-1032,23964-57-0,C13H21ClN2O3S,['Central Nervous System'],['Anesthetic']
1493,Plate04,O06,Plate14,H03,Procarbazine hydrochloride,Prestw-1112,366-70-1,C12H20ClN3O,['Oncology'],['Antineoplastic']
1494,Plate04,O07,Plate13,H04,Nomegestrol acetate,Prestw-1033,58652-20-3,C23H30O4,['Endocrinology'],['Contraceptive']
1495,Plate04,O08,Plate14,H04,Viomycin sulfate,Prestw-1113,37883-00-4,C25H45N13O14S,"['Infectiology', 'Metabolism']",['Antibacterial']
1496,Plate04,O09,Plate13,H05,Pancuronium bromide,Prestw-1034,15500-66-0,C35H60Br2N2O4,['Neuromuscular'],['Muscle relaxant']
1497,Plate04,O10,Plate14,H05,Saquinavir mesylate,Prestw-1114,149845-06-7,C39H54N6O8S,"['Immunology', 'Infectiology', 'Metabolism']",['Antiviral']
1498,Plate04,O11,Plate13,H06,Molindone hydrochloride,Prestw-1035,15622-65-8,C16H25ClN2O2,['Central Nervous System'],['Antipsychotic']
1499,Plate04,O12,Plate14,H06,Ronidazole,Prestw-1115,7681-76-7,C6H8N4O4,"['Infectiology', 'Metabolism']","['Antibacterial', 'Antiprotozoal', 'Antitrichomonal']"
1500,Plate04,O13,Plate13,H07,Alcuronium chloride,Prestw-1036,15180-03-7,C44H50Cl2N4O2,['Neuromuscular'],['Muscle relaxant']
1501,Plate04,O14,Plate14,H07,Dorzolamide hydrochloride,Prestw-1116,130693-82-2,C10H17ClN2O4S3,['Cardiovascular'],"['Antiglaucoma', 'Antihypertensive']"
1502,Plate04,O15,Plate13,H08,Zalcitabine,Prestw-1037,7481-89-2,C9H13N3O3,['Metabolism'],['Antiviral']
1503,Plate04,O16,Plate14,H08,Azaperone,Prestw-1117,1649-18-9,C19H22FN3O,['Central Nervous System'],"['Antipsychotic', 'Sedative']"
1504,Plate04,O17,Plate13,H09,Methyldopate hydrochloride,Prestw-1038,2508-79-4,C12H18ClNO4,['Cardiovascular'],['Antihypertensive']
1505,Plate04,O18,Plate14,H09,Cefepime hydrochloride,Prestw-1118,123171-59-5,C19H25ClN6O5S2,"['Infectiology', 'Metabolism']",['Antibacterial']
1506,Plate04,O19,Plate13,H10,Levocabastine hydrochloride,Prestw-1039,79547-78-7,C26H30ClFN2O2,['Allergology'],['Antihistaminic']
1507,Plate04,O20,Plate14,H10,Clocortolone pivalate,Prestw-1119,34097-16-0,C27H36ClFO5,['Endocrinology'],['Anti-inflammatory']
1508,Plate04,O21,Plate13,H11,Pyrvinium pamoate,Prestw-1040,3546-41-6,C75H70N6O6,['Metabolism'],[nan]
1509,Plate04,O22,Plate14,H11,Nadifloxacin,Prestw-1120,124858-35-1,C19H21FN2O4,"['Infectiology', 'Metabolism']",['Antibacterial']
1510,Plate04,O23,Plate13,H12,DMSO,nan,nan,nan,,
1511,Plate04,O24,Plate14,H12,DMSO,nan,nan,nan,,
1512,Plate04,P01,Plate15,H01,DMSO,nan,nan,nan,,
1513,Plate04,P02,Plate16,H01,DMSO,nan,nan,nan,,
1514,Plate04,P03,Plate15,H02,Imatinib,Prestw-1290,152459-95-5,C29H31N7O,['Oncology'],['Antineoplastic']
1515,Plate04,P04,Plate16,H02,Cisatracurium besylate,Prestw-1745,64228-79-1,C65H82N2O18S2,['Neuromuscular'],['Muscle relaxant']
1516,Plate04,P05,Plate15,H03,Moxifloxacin,Prestw-1446,151096-09-2,C21H24FN3O4,"['Infectiology', 'Metabolism']",['Antibacterial']
1517,Plate04,P06,Plate16,H03,Pemetrexed disodium,Prestw-1794,357166-30-4,C20H19N5Na2O6,['Oncology'],['Antineoplastic']
1518,Plate04,P07,Plate15,H04,Formoterol fumarate,Prestw-1421,43229-80-7,C42H52N4O12,['Respiratory'],['Antiasthmatic']
1519,Plate04,P08,Plate16,H04,Raltitrexed,Prestw-1793,112887-68-0 ,C21H22N4O6S,['Oncology'],['Antineoplastic']
1520,Plate04,P09,Plate15,H05,Rufloxacin,Prestw-1338,101363-10-4,C17H18FN3O3S,"['Infectiology', 'Metabolism']",['Antibacterial']
1521,Plate04,P10,Plate16,H05,Ceftibuten,Prestw-1729,97519-39-6,C15H14N4O6S2,['Infectiology'],['Antibacterial']
1522,Plate04,P11,Plate15,H06,Pravastatin,Prestw-1319,81093-37-0,C23H36O7,['Metabolism'],['Antilipemic']
1523,Plate04,P12,Plate16,H06,Valsartan,Prestw-1735,137862-53-4,C24H29N5O3,['Cardiovascular'],"['Vasodilator', 'Antihypertensive']"
1524,Plate04,P13,Plate15,H07,Rosiglitazone Hydrochloride,Prestw-1337,122320-73-4,C18H20ClN3O3S,['Metabolism'],['Antidiabetic']
1525,Plate04,P14,Plate16,H07,Milnacipran hydrochloride,Prestw-1788,101152-94-7,C15H23ClN2O,['Central Nervous System'],"['Antidepressant', 'Analgesic']"
1526,Plate04,P15,Plate15,H08,Rivastigmine,Prestw-1334,123441-03-2,C14H22N2O2,['Central Nervous System'],[nan]
1527,Plate04,P16,Plate16,H08,Triclabendazole,Prestw-1768,68786-66-3,C14H9Cl3N2OS,['Infectiology'],['Antihelmintic']
1528,Plate04,P17,Plate15,H09,Sildenafil,Prestw-1342,139755-83-2,C22H30N6O4S,['Cardiovascular'],"['Antihypertensive', 'Erectile dysfunction treatment']"
1529,Plate04,P18,Plate16,H09,Brimondine L-Tartrate,Prestw-1751,70359-46-5,C15H16BrN5O6,['Ophthalmology'],['Antiglaucoma']
1530,Plate04,P19,Plate15,H10,Acetylsalicylic acid,Prestw-1207,50-78-2,C9H8O4,['Central Nervous System'],"['Analgesic', 'Anti-inflammatory', 'Antipyretic']"
1531,Plate04,P20,Plate16,H10,Desonide,Prestw-1704,638-94-8,C24H32O6,['Dermatology'],['Antipsoriatic']
1532,Plate04,P21,Plate15,H11,Hexachlorophene,Prestw-1472,70-30-4,C13H6Cl6O2,['Infectiology'],['Antiseptic']
1533,Plate04,P22,Plate16,H11,Cefprozil,Prestw-1728,121123-17-9,C18H19N3O5S,['Infectiology'],['Antibacterial']
1534,Plate04,P23,Plate15,H12,DMSO,nan,nan,nan,,
1535,Plate04,P24,Plate16,H12,DMSO,nan,nan,nan,,
